hospital_id,region_id,hospital_name,hospital_alternative_name,latitud,longitud,Consultas,Quirofanos,GRDxEgreso,Bienes y servicios,Remuneraciones,Dias Cama Disponibles,Consultas Urgencias,Examenes
106103,5,Hospital Claudio Vicuña ( San Antonio),Hospital Claudio Vicuña,-33.5996,-71.5598,233701.0,0.0,6092.99,19328081,11762786,60422.0,277614.0,3446506100.0
106104,5,Hospital Del Salvador (Valparaíso),Hospital Del Salvador,-33.0472,-71.3567,44509.0,0.0,,6870114,2203294,31854.0,0.0,144800.0
106105,5,Hospital San José (Casablanca),Hospital San José Casablanca,-33.3205,-71.4102,1001.0,0.0,,3986480,1362365,4930.0,124966.0,56718614.0
106102,5,Hospital Dr. Eduardo Pereira Ramírez (Valparaíso),Hospital Doctor Eduardo Pereira,-33.0384,-71.6264,163924.0,0.0,6374.39616,16857696,8545169,56522.0,0.0,3480442598.0
107100,5,Hospital Dr. Gustavo Fricke (Viña del Mar),Hospital Doctor Gustavo Fricke,-33.0214,-71.5537,990680.0,0.0,30238.317,73961728,55759352,193722.0,475355.0,10283271962.0
107101,5,Hospital San Martín (Quillota),Hospital de Quillota,-32.8833,-71.2482,456332.0,0.0,9007.21258,27726355,16587744,88781.0,210909.0,4706554522.0
107102,5,Hospital de Quilpué,Hospital de Quilpué,-33.0458,-71.4457,317849.0,0.0,5890.45884,21626622,9267415,53144.0,280249.0,3324663772.0
107103,5,Hospital Dr. Mario Sánchez Vergara (La Calera),Hospital de La Calera,-32.7875,-71.2035,57681.0,0.0,,5809630,1473711,15226.0,122641.0,351949984.0
107110,5,Hospital Centro Geriátrico Paz de la Tarde (Limache),Hospital Geriátrico Paz de la Tarde,-33.0098,-71.2544,22296.0,0.0,,3432740,714632,22418.0,0.0,10721826.0
107104,5,Hospital Santo Tomás (Limache),Hospital de Limache,-33.0103,-71.2549,24505.0,0.0,,7344006,1596110,20805.0,205029.0,489786205.0
107105,5,Hospital San Agustín (La Ligua),Hospital de La Ligua,-32.4478,-71.2316,77365.0,0.0,,5670822,1317842,21535.0,129575.0,1468561197.0
107106,5,Hospital Dr. Víctor Hugo Moll (Cabildo),Hospital Cabildo,-32.4285,-71.0639,7123.0,0.0,,2849286,717549,7665.0,99353.0,289123829.0
107107,5,Hospital de Petorca,Hospital Petorca,-32.2594,-70.9392,8813.0,0.0,,1767461,319487,6570.0,42271.0,42193178.0
107108,5,Hospital Adriana Cousiño (Quintero),Hospital de Quintero,-32.7844,-71.5269,13905.0,0.0,,5027173,2019893,9216.0,159985.0,1672043020.0
107109,5,Hospital Juana Ross de Edwards (Peñablanca - Villa Alemana),Hospital Peñablanca,-33.0424,-71.3724,2022.0,0.0,,6331995,1885089,29220.0,87248.0,426822176.0
108100,5,Hospital de San Camilo (San Felipe),Hospital San Camilo de San Felipe,-32.7521,-70.7254,379087.0,0.0,9842.349750000001,24392234,11555045,79880.0,283662.0,7653591911.0
108101,5,Hospital San Juan de Dios (Los Andes),Hospital San Juan de Dios de Los Andes,-32.8325,-70.5984,287603.0,0.0,7621.47093,19449988,10086527,57360.0,276792.0,2070489343.0
108102,5,Hospital San Francisco (Llaillay),Hospital San Francisco de Llay Llay,-32.8377,-70.9502,10549.0,0.0,,3504701,966862,12450.0,137693.0,350554171.0
108104,5,Hospital San Antonio (Putaendo),Hospital San Antonio de  Putaendo,-32.6214,-70.7253,0.0,0.0,,1826949,635667,10220.0,79909.0,51279956.0
108105,5,Hospital Psiquiátrico Dr. Philippe Pinel (Putaendo),Hospital Psiquiátrico Doctor  Philippe Pinel de Putaendo,-32.6212,-70.7263,0.0,0.0,,8047742,2398591,94788.0,32164.0,0.0
115100,6,Hospital Regional de Rancagua,Hospital Rancagua,-34.1713,-70.7449,901643.0,0.0,25866.18391,74466883,44797561,199181.0,434145.0,20270856650.0
115101,6,Hospital Santa Filomena (Graneros),Hospital Graneros,-34.0667,-70.7264,1786.0,0.0,,3717541,1091850,9490.0,141333.0,624808203.0
115102,6,Hospital de Coínco,Hospital Coínco,-34.2667,-70.9933,2112.0,0.0,,2134025,572057,5208.0,49646.0,135643217.0
115103,6,Hospital Del Salvador (Peumo),Hospital Peumo,-34.3903,-71.2542,1483.0,0.0,,2893517,850054,17442.0,94644.0,355741603.0
115104,6,Hospital Dr. Ricardo Valenzuela Sáez (Rengo),Hospital de Rengo,-34.4065,-70.8587,206442.0,0.0,,10531674,12676982,40885.0,227787.0,1993608000.0
115105,6,Hospital San Vicente de Tagua-Tagua,Hospital San Vicente,-34.4487,-70.9682,119997.0,0.0,,5366092,2390099,17855.0,187775.0,811976148.0
115106,6,Hospital de Pichidegua,Hospital Pichidegua,-34.2998,-71.2786,872.0,0.0,,1594465,480005,4566.0,89185.0,156064566.0
115107,6,Hospital San Juan de Dios (San Fernando),Hospital San Fernando,-34.5817,-70.9899,401114.0,0.0,7412.15618,20730938,16717200,58701.0,287021.0,4476485492.0
115108,6,Hospital Mercedes (Chimbarongo),Hospital Chimbarongo,-34.7239,-71.0394,2212.0,0.0,,3274563,1243265,7300.0,119260.0,379435134.0
115109,6,Hospital de Nancagua,Hospital Nancagua,-34.7012,-71.1288,1233.0,0.0,,1991559,430899,3285.0,85496.0,156639349.0
115110,6,Hospital de Santa Cruz,Hospital Santa Cruz,-34.6364,-71.3657,324836.0,0.0,4572.9929,11836096,8143405,32048.0,148998.0,2078718966.0
115111,6,Hospital de Marchigüe,Hospital Marchigue,-34.4231,-71.5873,679.0,0.0,,1504267,505666,3276.0,38513.0,430012784.0
115112,6,Hospital de Pichilemu,Hospital Pichilemu,-34.3869,-72.0095,2916.0,0.0,,2798135,1431841,8808.0,107162.0,525582909.0
115113,6,Hospital de Lolol,Hospital de Lolol,-34.7589,-71.6721,269.0,0.0,,1591494,431984,3650.0,36154.0,143864730.0
115114,6,Hospital de Litueche,Hospital de Litueche,-34.1344,-71.6822,1165.0,0.0,,1611618,461785,2920.0,41156.0,134994427.0
116100,7,Hospital San Juan de Dios (Curicó),Hospital Curicó,-34.9824,-71.2433,609884.0,0.0,13007.236069999999,33387824,28978004,111121.0,306305.0,7917284595.0
116101,7,Hospital de Teno,Hospital de Teno,-34.8749,-71.1676,1104.0,0.0,,3052634,1068918,9903.0,116370.0,260059840.0
116102,7,Hospital de Molina,Hospital Molina,-35.1155,-71.2826,11003.0,0.0,,4049590,3359850,19065.0,131583.0,1131251669.0
116103,7,Hospital de Hualañé,Hospital Hualane,-34.9768,-71.7986,1795.0,0.0,,2001663,714095,4380.0,47410.0,395153124.0
116104,7,Hospital de Licantén,Hospital Licantén,-34.9983,-71.8771,732.0,0.0,,2171264,584782,2876.0,32697.0,193647636.0
116105,7,Hospital Dr. César Garavagno Burotto (Talca),Hospital Talca,-35.4232,-71.6485,1605219.0,0.0,33190.85,79017763,48483608,235629.0,474018.0,12506058612.0
116106,7,Hospital de Curepto,Hospital Curepto,-35.0834,-72.0038,919.0,0.0,,2081601,598512,2910.0,32746.0,144812617.0
116107,7,Hospital de Constitución,Hospital Constitución,-35.3329,-72.4162,142806.0,0.0,,6418471,2175194,28488.0,84919.0,570147788.0
116108,7,Hospital Presidente Carlos Ibáñez del Campo (Linares),Hospital Linares,-35.8487,-71.5901,524185.0,0.0,11589.724989999999,27557520,16312121,82719.0,222372.0,12436734219.0
116109,7,Hospital Dr. Abel Fuentealba Lagos de San Javier,Hospital San Javier,-35.5911,-71.7362,107278.0,0.0,,5897171,2685101,23804.0,163982.0,626477947.0
116110,7,Hospital San José (Parral),Hospital Parral,-36.1438,-71.8369,110674.0,0.0,3714.786,7217691,2855607,36541.0,141445.0,757607214.0
116111,7,Hospital San Juan de Dios (Cauquenes),Hospital Cauquenes,-35.9637,-72.3228,155712.0,0.0,,8822251,2949986,42128.0,86034.0,631897278.0
116112,7,Hospital Dr. Benjamín Pedreros (Chanco),Hospital Chanco,-35.7335,-72.5435,1019.0,0.0,,2231030,685407,7721.0,65504.0,166059638.0
117101,16,Hospital Clínico Herminda Martín (Chillán),Hospital de Chillán,-36.6063,-72.1024,1037993.0,0.0,19205.73285,64636530,32782736,172394.0,470584.0,17510186525.0
117102,16,Hospital de San Carlos,Hospital de San Carlos,-36.4267,-71.9592,254411.0,0.0,5871.16216,18438656,9308849,43611.0,326364.0,2434373208.0
117103,16,Hospital Comunitario de Salud Familiar de Bulnes,Hospital de Bulnes,-36.7411,-72.2996,8988.0,0.0,,4949334,2554798,19074.0,187324.0,752027997.0
117104,16,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay),Hospital de Yungay,-37.1013,-71.9325,1486.0,0.0,,3882602,1691679,15698.0,109541.0,288070574.0
117106,16,Hospital Comunitario de Salud Familiar de Quirihue,Hospital de Quirihue,-36.2821,-72.5323,2216.0,0.0,,3639416,1713324,17684.0,67810.0,365613169.0
117108,16,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu,Hospital de Coelemu,-36.4942,-72.7081,2011.0,0.0,,3984045,2062686,17135.0,107310.0,304998728.0
117107,16,Hospital Comunitario de Salud Familiar de El Carmen,Hospital El Carmen,-36.5639,-72.0405,2138.0,0.0,,3259171,1474523,8393.0,87481.0,300786198.0
118100,8,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción),Hospital Guillermo  Grant Benavente,-36.8201,-73.0503,1733809.0,0.0,40540.13964,121672399,76588191,302112.0,497188.0,26741825087.0
118103,8,Hospital Traumatológico (Concepción),Hospital Traumatológico,-36.8276,-73.0565,131682.0,0.0,,12327685,9515745,36058.0,0.0,304787640.0
118105,8,Hospital San José (Coronel),Hospital de Coronel,-37.0302,-73.1412,134966.0,0.0,4947.86045,17671078,4915692,39555.0,382541.0,2178244175.0
118106,8,Hospital de Lota,Hospital Lota,-37.0887,-73.1581,201095.0,0.0,,13807437,5054819,34402.0,188952.0,1305072886.0
118107,8,Hospital Clorinda Avello (Santa Juana),Hospital Santa Juana,-37.1696,-72.9339,1673.0,0.0,,2837620,921978,14779.0,71577.0,52967078.0
118108,8,Hospital San Agustín de Florida,Hospital Florida,-36.8227,-72.6696,916.0,0.0,,3192252,1131494,5840.0,65186.0,143499808.0
119100,8,Hospital Las Higueras (Talcahuano),Hospital Higueras,-36.7185,-73.1217,1254450.0,0.0,23742.8376,63893481,44461796,154308.0,393381.0,19601845057.0
119101,8,Hospital de Tomé,Hospital Tome,-36.6206,-72.9515,230242.0,0.0,,13458962,5221623,33290.0,147553.0,1159531885.0
119102,8,Hospital Penco - Lirquén,Hospital Penco Lirquén,-36.7399,-72.9955,212060.0,0.0,,12249599,6106487,21602.0,144108.0,1413054131.0
120107,8,Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil,Hospital Huepil,-37.6869,-72.0197,944.0,0.0,,3230704,1056090,6341.0,63490.0,324856850.0
120105,8,Hospital Comunitario de Laja,Hospital de Laja,-37.2837,-72.7105,6186.0,0.0,,4611694,1982485,10220.0,132767.0,535844582.0
120101,8,Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles),Hospital de Los Ángeles,-37.4621,-72.3604,1040694.0,0.0,27699.185699999998,68929754,52045165,196512.0,492958.0,20081811587.0
120102,8,Hospital Comunitario de Mulchén,Hospital de Mulchén,-37.7222,-72.2329,1157.0,0.0,,5581340,2115016,31767.0,265633.0,311859101.0
120103,8,Hospital Comunitario de Nacimiento,Hospital de Nacimiento,-37.5079,-72.6766,1515.0,0.0,,4471508,1444294,16794.0,176975.0,581621990.0
120104,8,Hospital Comunitario de Yumbel,Hospital de Yumbel,-37.0846,-72.5645,2877.0,0.0,,3744355,1306116,19344.0,121232.0,354632126.0
120106,8,Hospital Comunitario de Santa Bárbara,Hospital Santa Bárbara,-37.6637,-72.0153,610.0,0.0,,3826306,1345896,11872.0,116713.0,342777594.0
128113,8,Hospital San Vicente (Arauco),Hospital Arauco,-37.2462,-73.3219,83972.0,0.0,,9555366,3243054,20346.0,184978.0,869260454.0
128111,8,Hospital Intercultural Kallvu Llanka (Cañete),Hospital de Cañete,-37.8047,-73.3832,95042.0,0.0,,14512219,4360200,33101.0,192825.0,874104120.0
128112,8,Hospital de Contulmo,Hospital Contulmo,-38.0172,-73.2277,1587.0,0.0,,2506823,948264,3955.0,36982.0,204660842.0
128109,8,Hospital Provincial Dr. Rafael Avaría (Curanilahue),Hospital Curanilahue,-37.4764,-73.3437,82314.0,0.0,5686.9576799999995,23741306,10463206,37377.0,172618.0,5279023845.0
128110,8,Hospital de Lebu,Hospital Lebu,-37.6088,-73.6595,10466.0,0.0,,8229862,2589642,23209.0,156318.0,627195276.0
129100,9,Hospital Dr. Mauricio Heyermann (Angol),Hospital Angol,-37.7966,-72.7099,422990.0,0.0,8403.23488,26122756,9955553,82612.0,199450.0,5454382087.0
129106,9,Hospital San José de Victoria,Hospital Victoria,-38.2363,-72.3315,273584.0,0.0,6817.5593,20962258,9831429,64173.0,155720.0,2508072422.0
129104,9,Hospital Dr. Dino Stagno M.(Traiguén),Hospital Traiguén,-38.2502,-72.6886,46132.0,0.0,,5792654,1985239,29565.0,137117.0,564955990.0
129103,9,Hospital de Collipulli,Hospital de Collipulli,-37.9536,-72.4364,2853.0,0.0,,3526767,1029479,9987.0,147023.0,318567754.0
129101,9,Hospital de Purén,Hospital Purén,-38.0503,-72.6734,900.0,0.0,,2415974,734967,8005.0,79042.0,312109486.0
129107,9,Hospital Dr. Oscar Hernández E.(Curacautín),Hospital Curacautín,-38.4353,-71.8888,3299.0,0.0,,3348905,1168163,8922.0,82745.0,478958166.0
129108,9,Hospital de Lonquimay,Hospital de Lonquimay,-38.4476,-71.2306,633.0,0.0,,2595378,762841,7160.0,73576.0,277609332.0
121113,9,Hospital Dr. Eduardo González Galeno (Cunco),Hospital de Cunco,-38.9325,-72.0292,8620.0,0.0,,3787118,1879340,7824.0,119839.0,322972453.0
121114,9,Hospital Intercultural de Nueva Imperial,Hospital Nueva Imperial,-38.7449,-72.9503,204420.0,0.0,3798.16626,15691465,11845954,53959.0,165654.0,3685963736.0
121121,9,Hospital de Villarrica,Hospital Villarica,-39.2868,-72.2278,191296.0,0.0,2531.35268,11309114,5707840,20815.0,194774.0,1741938603.0
121115,9,Hospital de Carahue,Hospital Carahue,-38.7082,-73.1669,2102.0,0.0,,3764953,1304908,10950.0,128417.0,336410200.0
121119,9,Hospital de Gorbea,Hospital Gorbea,-39.0973,-72.6763,761.0,0.0,,2860194,981353,9681.0,70008.0,389201568.0
121117,9,Hospital de Pitrufquén,Hospital Pitrufquén,-39.2291,-72.6402,137925.0,0.0,2606.86728,12565549,5701266,26494.0,145709.0,2622429313.0
121116,9,Hospital Dr. Arturo Hillerns Larrañaga (Saavedra),Hospital Puerto Saavedra,-38.7779,-73.4003,1107.0,0.0,,3013588,1215545,8851.0,65866.0,177490840.0
121118,9,Hospital de Toltén,Hospital Toltén,-39.2144,-73.2075,3073.0,0.0,,2448526,901478,8486.0,49392.0,447083697.0
121111,9,Hospital de Galvarino,Hospital Galvarino,-38.4178,-72.7738,2071.0,0.0,,2744283,913927,9125.0,89749.0,191571862.0
121110,9,Hospital Dr. Abraham Godoy (Lautaro),Hospital Lautaro,-38.5277,-72.4466,159539.0,0.0,2221.9141799999998,12230638,7046417,26280.0,65034.0,3019067075.0
121120,9,Hospital de Loncoche,Hospital Loncoche,-39.3702,-72.6311,2280.0,0.0,,3503374,1337868,15019.0,138896.0,506520588.0
121112,9,Hospital de Vilcún,Hospital Vilcún,-38.6547,-72.2248,3656.0,0.0,,2547577,1054549,10522.0,105365.0,504573769.0
121109,9,Hospital Dr. Hernán Henríquez Aravena (Temuco),Hospital Temuco,-38.7335,-72.5963,864449.0,0.0,29762.747699999996,88124414,66556286,249330.0,479177.0,23843878202.0
122100,14,Hospital Clínico Regional (Valdivia),Hospital de Valdivia,-39.8099,-73.2459,751570.0,0.0,21270.6725,58672291,40479274,172835.0,271109.0,16173720316.0
122101,14,Hospital de Corral,Hospital de Corral,-39.8826,-73.4306,975.0,0.0,,2005246,600141,2582.0,38004.0,134423969.0
122102,14,Hospital de Los Lagos,Hospital de Los Lagos,-39.8561,-72.8254,0.0,0.0,,2258911,598561,12094.0,96012.0,177020230.0
122103,14,Hospital de Lanco,Hospital de Lanco,-39.4529,-72.7751,12139.0,0.0,,3862591,1065280,7300.0,83206.0,371848025.0
122104,14,Hospital Juan Morey (La Unión),Hospital de La Unión,-40.2931,-73.0812,54509.0,0.0,,6983058,1782158,36812.0,108305.0,813825424.0
122105,14,Hospital de Río Bueno,Hospital de Río Bueno,-40.3326,-72.9535,10076.0,0.0,,4015025,1125073,20494.0,132741.0,446636609.0
122106,14,Hospital de Paillaco,Hospital de Paillaco,-40.0692,-72.8776,0.0,0.0,,3227023,749265,12174.0,123110.0,362078719.0
122200,14,Hospital de Mariquina,Hospital Santa Elisa De San Jose De La Mariquina,-39.5332,-72.9767,1670.0,0.0,,2959654,754453,18330.0,94961.0,228016629.0
123100,10,Hospital Base San José de Osorno,Hospital de Osorno,-40.5744,-73.1252,649732.0,0.0,18660.527700000002,51691574,30565860,135103.0,394460.0,17649290133.0
123103,10,Hospital de Puerto Octay,Hospital Puerto Octay,-40.9736,-72.9002,552.0,0.0,,2285490,532126,3575.0,58998.0,185071714.0
123101,10,Hospital de Purranque,Hospital Purranque,-40.9074,-73.1689,31475.0,0.0,,4124338,1481615,13573.0,117545.0,671958495.0
123102,10,Hospital de Río Negro,Hospital de Río Negro,-40.7839,-73.2163,3975.0,0.0,,3210738,664742,9708.0,95695.0,347202610.0
123105,10,Hospital del Perpetuo Socorro de Quilacahuín,Hospital del Perpetuo Socorro de Quilacahuín,-40.7554,-73.4516,245.0,0.0,,1654744,443247,3285.0,10860.0,72744374.0
124130,10,Hospital de Calbuco,Hospital Calbuco,-41.7726,-73.1315,7920.0,0.0,,6572546,1793846,11634.0,294777.0,732740602.0
124120,10,Hospital de Fresia,Hospital de Fresia,-41.1517,-73.4081,2953.0,0.0,,2841470,1401000,7742.0,57272.0,291714596.0
124115,10,Hospital de Frutillar,Hospital de Frutillar,-41.1267,-73.0707,5690.0,0.0,,2664893,1047449,11669.0,83142.0,252302996.0
124145,10,Hospital de Futaleufú,Hospital Futaleufú,-43.1863,-71.8684,144.0,0.0,,2344351,864530,2190.0,24380.0,85138421.0
124110,10,Hospital de Llanquihue,Hospital de Llanquihue,-41.2606,-73.0042,1146.0,0.0,,2010034,1051565,6814.0,74550.0,846507484.0
124125,10,Hospital de Maullín,Hospital de Maullín,-41.6192,-73.6056,336.0,0.0,,2308159,1011964,9069.0,38955.0,179154392.0
124140,10,Hospital de Palena,Hospital de Palena,-43.6161,-71.8036,39.0,0.0,,1640473,533215,1543.0,10015.0,46654998.0
124105,10,Hospital de Puerto Montt,Hospital de Puerto Montt,-41.4687,-72.9411,1017808.0,0.0,26410.133299999998,85528894,56673035,207903.0,413093.0,16307034192.0
125104,11,Hospital Dr. Jorge Ibar (Cisnes),Hospital de Cisnes,-44.7477,-72.6964,382.0,0.0,,2363435,514414,3285.0,29068.0,108189785.0
125102,11,Hospital Dr. Leopoldo Ortega R. (Chile Chico),Hospital de Chile Chico,-46.5416,-71.7265,374.0,0.0,,2663015,950230,2920.0,23678.0,127229371.0
125103,11,Hospital Lord Cochrane,Hospital de Cochrane,-47.2549,-72.5687,56.0,0.0,,3106378,762442,2555.0,20388.0,76821347.0
125100,11,Hospital Regional (Coihaique),Hospital de Coyhaique,-45.5713,-72.0661,357367.0,0.0,9109.15044,38668639,17812264,55437.0,262958.0,7289938747.0
125101,11,Hospital de Puerto Aysén,Hospital de Puerto Aysén,-45.4037,-72.6993,86459.0,0.0,,14282639,5867143,16060.0,126239.0,1109484125.0
126102,12,Hospital Dr. Marco Antonio Chamorro ( Porvenir),Hospital Porvenir,-53.2984,-70.3683,2255.0,0.0,,3609386,1478820,5355.0,52137.0,92383824.0
126101,12,Hospital Dr. Augusto Essmann Burgos ( Natales),Hospital de Puerto Natales,-51.7264,-72.5143,62799.0,0.0,,14758314,5617074,21971.0,155274.0,1983272285.0
126100,12,Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria,Hospital Regional de Punta Arenas,-53.1598,-70.9056,662015.0,0.0,12261.17046,49183753,29185353,114517.0,396541.0,5627090827.0
126704,12,Hospital Comunitario Cristina Calderón de Puerto Williams,Hospital Comunitario Cristina Calderon de Puerto Williams,-54.9334,-67.6108,532.0,0.0,,1689822,791390,1825.0,28704.0,34341960.0
112103,13,Instituto Nacional de Enfermedades Respiratorias y Cirugía Torácica,Hospital del Tórax,-33.4428,-70.6193,149332.0,0.0,9584.58702,18587400,25296385,46880.0,0.0,2636447534.0
112102,13,Hospital de Niños Dr. Luis Calvo Mackenna (Santiago - Providencia),Hospital Luis Calvo Mackenna,-33.4401,-70.6112,581793.0,0.0,10665.755729999999,34120989,27365592,66517.0,175875.0,4612469580.0
112101,13,Hospital Dr. Luis Tisné B. (Santiago - Peñalolén),Hospital Santiago Oriente Luis Tisne,-33.4711,-70.5302,67824.0,0.0,15016.04819,32381849,16720828,107587.0,243201.0,1298275736.0
112100,13,Hospital Del Salvador (Santiago - Providencia),Hospital Salvador,-33.4345,-70.6196,965665.0,0.0,12306.711599999999,52942559,67015555,122049.0,204846.0,8350787440.0
112106,13,Instituto Nacional Geriátrico Presidente Eduardo Frei Montalva,Instituto de Geriatría,-33.4269,-70.6456,52261.0,0.0,,5045731,1849377,17155.0,0.0,3919738.0
112104,13,Instituto de Neurocirugía Dr. Alfonso Asenjo,Instituto de Neurocirugía,-33.4384,-70.6492,94440.0,0.0,7297.173360000001,14657122,11361149,30576.0,43457.0,3101665628.0
112105,13,Instituto Nacional de Rehabilitación Infantil Presidente Pedro Aguirre Cerda,Instituto Pedro Aguirre Cerda,-33.4285,-70.6498,30062.0,0.0,,4380800,1890050,8857.0,0.0,5744825.0
112107,13,Hospital Hanga Roa (Isla De Pascua),Hospital de Hanga Roa,-27.1501,-109.4209,39915.0,0.0,,5342534,3666832,5840.0,81804.0,459459800.0
111100,13,Hospital Clínico San Borja-Arriarán (Santiago - Santiago),Hospital Clínico San Borja Arriaran,-33.4566,-70.6495,894525.0,0.0,19413.173140000003,78256611,48170014,145383.0,66222.0,6349336505.0
111101,13,Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada,Hospital El Carmen,-33.5089,-70.7552,765290.0,0.0,19814.56178,72629935,41843886,174290.0,565380.0,10227599897.0
111351,13,Centro de Referencia de Salud de Maipú,Centro de Referencia de Salud Maipú,-33.5116,-70.7603,180611.0,0.0,,50250316,35278797,12555.0,0.0,383755752.0
111351,13,Centro de Referencia de Salud de Maipú,Centro de Referencia de Salud Maipú,-33.5116,-70.7603,180611.0,0.0,,6708528,5679355,12555.0,0.0,383755752.0
113100,13,Hospital Barros Luco Trudeau (Santiago - San Miguel),Hospital Barros Luco Trudeau,-33.4866,-70.6614,1294149.0,0.0,28808.18536,86210607,68234902,261598.0,567023.0,15002815341.0
113160,13,Hospital de Enfermedades Infecciosas Dr. Lucio Córdova (Santiago - San Miguel),Hospital Enfermedades Infecciosas,-33.4984,-70.6529,81294.0,0.0,,6413525,12024005,23141.0,0.0,470767290.0
113130,13,Hospital Dr. Exequiel González Cortés (Santiago - San Miguel),Hospital Exequiel González Cortés,-33.5013,-70.6541,559324.0,0.0,7451.3268,27131886,13900540,56760.0,383049.0,1782749998.0
113150,13,Hospital San Luis (Buin),Hospital San Luis de Buin,-33.7336,-70.7478,195822.0,0.0,3969.96475,13177736,3835797,35636.0,203865.0,1109069044.0
113170,13,Hospital Psiquiátrico El Peral (Santiago - Puente Alto),Hospital Sanatorio El Peral,-33.5876,-70.5704,144.0,0.0,,5638138,1831657,44895.0,0.0,0.0
113180,13,Hospital El Pino (Santiago - San Bernardo),Hospital Sanatorio El Pino,-33.6091,-70.7018,0.0,0.0,13037986.0,37915758,20479020,109975.0,292006.0,4884313340.0
